-75.7488116,  36.1834816,    -3.42,   278.00,   596.00
-75.7486848,  36.1835152,    -3.70,   290.00,   596.00
-75.7485580,  36.1835489,    -3.89,   302.00,   596.00
-75.7484313,  36.1835826,    -3.99,   314.00,   596.00
-75.7483045,  36.1836162,    -4.01,   326.00,   596.00
-75.7481777,  36.1836499,    -4.02,   338.00,   596.00
-75.7480510,  36.1836836,    -4.04,   350.00,   596.00
-75.7479242,  36.1837172,    -4.09,   362.00,   596.00
-75.7477974,  36.1837509,    -4.17,   374.00,   596.00
-75.7476707,  36.1837846,    -4.28,   386.00,   596.00
-75.7475439,  36.1838182,    -4.43,   398.00,   596.00
-75.7474171,  36.1838519,    -4.65,   410.00,   596.00
-75.7472903,  36.1838856,    -4.88,   422.00,   596.00
-75.7471636,  36.1839193,    -4.87,   434.00,   596.00
-75.7470368,  36.1839529,    -4.94,   446.00,   596.00
-75.7469100,  36.1839866,    -5.10,   458.00,   596.00
-75.7467833,  36.1840203,    -5.33,   470.00,   596.00
-75.7466565,  36.1840539,    -5.42,   482.00,   596.00
-75.7465297,  36.1840876,    -5.55,   494.00,   596.00
-75.7464030,  36.1841213,    -5.70,   506.00,   596.00
-75.7462762,  36.1841549,    -5.85,   518.00,   596.00
-75.7461494,  36.1841886,    -5.99,   530.00,   596.00
-75.7460227,  36.1842223,    -6.10,   542.00,   596.00
-75.7458959,  36.1842559,    -6.23,   554.00,   596.00
-75.7457691,  36.1842896,    -6.31,   566.00,   596.00
-75.7456423,  36.1843233,    -6.42,   578.00,   596.00
-75.7455156,  36.1843569,    -6.54,   590.00,   596.00
-75.7453888,  36.1843906,    -6.65,   602.00,   596.00
-75.7452620,  36.1844243,    -6.75,   614.00,   596.00
-75.7451353,  36.1844579,    -6.86,   626.00,   596.00
-75.7450085,  36.1844916,    -6.98,   638.00,   596.00
-75.7448817,  36.1845253,    -7.07,   650.00,   596.00
-75.7447550,  36.1845589,    -7.17,   662.00,   596.00
-75.7446282,  36.1845926,    -7.27,   674.00,   596.00
-75.7445014,  36.1846263,    -7.35,   686.00,   596.00
-75.7443746,  36.1846600,    -7.43,   698.00,   596.00
-75.7442479,  36.1846936,    -7.51,   710.00,   596.00
-75.7441211,  36.1847273,    -7.59,   722.00,   596.00
-75.7439943,  36.1847610,    -7.67,   734.00,   596.00
-75.7438676,  36.1847946,    -7.73,   746.00,   596.00
-75.7437408,  36.1848283,    -7.81,   758.00,   596.00
-75.7436140,  36.1848620,    -7.93,   770.00,   596.00
-75.7434873,  36.1848956,    -8.01,   782.00,   596.00
-75.7433605,  36.1849293,    -8.06,   794.00,   596.00
-75.7432337,  36.1849630,    -8.15,   806.00,   596.00
-75.7431070,  36.1849966,    -8.23,   818.00,   596.00
-75.7429802,  36.1850303,    -8.29,   830.00,   596.00
-75.7428534,  36.1850640,    -8.36,   842.00,   596.00
-75.7427266,  36.1850976,    -8.43,   854.00,   596.00
-75.7425999,  36.1851313,    -8.50,   866.00,   596.00
-75.7424731,  36.1851650,    -8.57,   878.00,   596.00
-75.7423463,  36.1851986,    -8.64,   890.00,   596.00
-75.7422196,  36.1852323,    -8.72,   902.00,   596.00
-75.7420928,  36.1852660,    -8.78,   914.00,   596.00
-75.7419660,  36.1852996,    -8.85,   926.00,   596.00
-75.7418393,  36.1853333,    -8.91,   938.00,   596.00
-75.7417125,  36.1853670,    -8.96,   950.00,   596.00
-75.7511765,  36.1830811,     2.52,    62.00,   620.00
-75.7510497,  36.1831147,     2.51,    74.00,   620.00
-75.7509229,  36.1831484,     2.15,    86.00,   620.00
-75.7507962,  36.1831821,     1.43,    98.00,   620.00
-75.7506694,  36.1832158,     0.30,   110.00,   620.00
-75.7505426,  36.1832494,    -0.65,   122.00,   620.00
-75.7504159,  36.1832831,    -1.14,   134.00,   620.00
-75.7502891,  36.1833168,    -1.25,   146.00,   620.00
-75.7501623,  36.1833504,    -1.27,   158.00,   620.00
-75.7500356,  36.1833841,    -1.30,   170.00,   620.00
-75.7499088,  36.1834178,    -1.35,   182.00,   620.00
-75.7497820,  36.1834514,    -1.50,   194.00,   620.00
-75.7496553,  36.1834851,    -1.64,   206.00,   620.00
-75.7495285,  36.1835188,    -1.85,   218.00,   620.00
-75.7494017,  36.1835524,    -2.04,   230.00,   620.00
-75.7492749,  36.1835861,    -2.24,   242.00,   620.00
-75.7491482,  36.1836198,    -2.65,   254.00,   620.00
-75.7490214,  36.1836534,    -3.17,   266.00,   620.00
-75.7488946,  36.1836871,    -3.56,   278.00,   620.00
-75.7487679,  36.1837208,    -3.79,   290.00,   620.00
-75.7486411,  36.1837544,    -3.93,   302.00,   620.00
-75.7485143,  36.1837881,    -4.00,   314.00,   620.00
-75.7483876,  36.1838218,    -4.01,   326.00,   620.00
-75.7482608,  36.1838554,    -4.02,   338.00,   620.00
-75.7481340,  36.1838891,    -4.05,   350.00,   620.00
-75.7480073,  36.1839228,    -4.10,   362.00,   620.00
-75.7478805,  36.1839565,    -4.17,   374.00,   620.00
-75.7477537,  36.1839901,    -4.28,   386.00,   620.00
-75.7476269,  36.1840238,    -4.39,   398.00,   620.00
-75.7475002,  36.1840575,    -4.46,   410.00,   620.00
-75.7473734,  36.1840911,    -4.55,   422.00,   620.00
-75.7472466,  36.1841248,    -4.77,   434.00,   620.00
-75.7471199,  36.1841585,    -4.94,   446.00,   620.00
-75.7469931,  36.1841921,    -5.13,   458.00,   620.00
-75.7468663,  36.1842258,    -5.25,   470.00,   620.00
-75.7467396,  36.1842595,    -5.40,   482.00,   620.00
-75.7466128,  36.1842931,    -5.53,   494.00,   620.00
-75.7464860,  36.1843268,    -5.65,   506.00,   620.00
-75.7463593,  36.1843605,    -5.78,   518.00,   620.00
-75.7462325,  36.1843941,    -5.92,   530.00,   620.00
-75.7461057,  36.1844278,    -6.04,   542.00,   620.00
-75.7459789,  36.1844615,    -6.16,   554.00,   620.00
-75.7458522,  36.1844951,    -6.26,   566.00,   620.00
-75.7457254,  36.1845288,    -6.38,   578.00,   620.00
-75.7455986,  36.1845625,    -6.50,   590.00,   620.00
-75.7454719,  36.1845961,    -6.61,   602.00,   620.00
-75.7453451,  36.1846298,    -6.72,   614.00,   620.00
-75.7452183,  36.1846635,    -6.83,   626.00,   620.00
-75.7450916,  36.1846972,    -6.95,   638.00,   620.00
-75.7449648,  36.1847308,    -7.06,   650.00,   620.00
-75.7448380,  36.1847645,    -7.16,   662.00,   620.00
-75.7447112,  36.1847982,    -7.26,   674.00,   620.00
-75.7445845,  36.1848318,    -7.35,   686.00,   620.00
-75.7444577,  36.1848655,    -7.42,   698.00,   620.00
-75.7443309,  36.1848992,    -7.50,   710.00,   620.00
-75.7442042,  36.1849328,    -7.58,   722.00,   620.00
-75.7440774,  36.1849665,    -7.67,   734.00,   620.00
-75.7439506,  36.1850002,    -7.75,   746.00,   620.00
-75.7438239,  36.1850338,    -7.84,   758.00,   620.00
-75.7436971,  36.1850675,    -7.92,   770.00,   620.00
-75.7435703,  36.1851012,    -8.01,   782.00,   620.00
-75.7434436,  36.1851348,    -8.09,   794.00,   620.00
-75.7433168,  36.1851685,    -8.17,   806.00,   620.00
-75.7431900,  36.1852022,    -8.24,   818.00,   620.00
-75.7430632,  36.1852358,    -8.31,   830.00,   620.00
-75.7429365,  36.1852695,    -8.39,   842.00,   620.00
-75.7428097,  36.1853032,    -8.46,   854.00,   620.00
-75.7426829,  36.1853368,    -8.53,   866.00,   620.00
-75.7425562,  36.1853705,    -8.60,   878.00,   620.00
-75.7424294,  36.1854042,    -8.67,   890.00,   620.00
-75.7423026,  36.1854379,    -8.75,   902.00,   620.00
-75.7421759,  36.1854715,    -8.82,   914.00,   620.00
-75.7420491,  36.1855052,    -8.89,   926.00,   620.00
-75.7419223,  36.1855389,    -8.95,   938.00,   620.00
-75.7417956,  36.1855725,    -9.01,   950.00,   620.00
-75.7512595,  36.1832866,     2.51,    62.00,   644.00
-75.7511328,  36.1833203,     2.47,    74.00,   644.00
-75.7510060,  36.1833540,     2.32,    86.00,   644.00
-75.7508792,  36.1833876,     1.56,    98.00,   644.00
-75.7507525,  36.1834213,     0.47,   110.00,   644.00
-75.7506257,  36.1834550,    -0.59,   122.00,   644.00
-75.7504989,  36.1834886,    -1.20,   134.00,   644.00
-75.7503722,  36.1835223,    -0.93,   146.00,   644.00
-75.7502454,  36.1835560,    -0.94,   158.00,   644.00
-75.7501186,  36.1835896,    -0.95,   170.00,   644.00
-75.7499919,  36.1836233,    -1.11,   182.00,   644.00
-75.7498651,  36.1836570,    -1.32,   194.00,   644.00
-75.7497383,  36.1836906,    -1.56,   206.00,   644.00
-75.7496115,  36.1837243,    -1.75,   218.00,   644.00
-75.7494848,  36.1837580,    -1.89,   230.00,   644.00
-75.7493580,  36.1837916,    -2.16,   242.00,   644.00
-75.7492312,  36.1838253,    -2.88,   254.00,   644.00
-75.7491045,  36.1838590,    -3.38,   266.00,   644.00
-75.7489777,  36.1838926,    -3.71,   278.00,   644.00
-75.7488509,  36.1839263,    -3.88,   290.00,   644.00
-75.7487242,  36.1839600,    -3.97,   302.00,   644.00
-75.7485974,  36.1839937,    -4.01,   314.00,   644.00
-75.7484706,  36.1840273,    -4.02,   326.00,   644.00
-75.7483439,  36.1840610,    -4.02,   338.00,   644.00
-75.7482171,  36.1840947,    -4.05,   350.00,   644.00
-75.7480903,  36.1841283,    -4.09,   362.00,   644.00
-75.7479635,  36.1841620,    -4.17,   374.00,   644.00
-75.7478368,  36.1841957,    -4.27,   386.00,   644.00
-75.7477100,  36.1842293,    -4.45,   398.00,   644.00
-75.7475832,  36.1842630,    -4.66,   410.00,   644.00
